year,mgra_13,MoHub_carshare_flag,univ_flag,MLB_flag
2035,679,1,0,0
2035,680,1,0,0
2035,681,1,0,0
2035,682,1,0,0
2035,683,1,0,0
2035,684,1,0,0
2035,685,1,0,0
2035,686,1,0,0
2035,687,1,0,0
2035,688,1,0,0
2035,689,1,0,0
2035,690,1,0,0
2035,691,1,0,0
2035,692,1,0,0
2035,693,1,0,0
2035,694,1,0,0
2035,695,1,0,0
2035,696,1,0,0
2035,697,1,0,0
2035,698,1,0,0
2035,699,1,0,0
2035,700,1,0,0
2035,701,1,0,0
2035,702,1,0,0
2035,703,1,0,0
2035,704,1,0,0
2035,705,1,0,0
2035,706,1,0,0
2035,707,1,0,0
2035,708,1,0,0
2035,709,1,0,0
2035,710,1,0,0
2035,711,1,0,0
2035,712,1,0,0
2035,713,1,0,0
2035,714,1,0,0
2035,715,1,0,0
2035,716,1,0,0
2035,717,1,0,0
2035,718,1,0,0
2035,719,1,0,0
2035,720,1,0,0
2035,721,1,0,0
2035,722,1,0,0
2035,723,1,0,0
2035,724,1,0,0
2035,725,1,0,0
2035,726,1,0,0
2035,727,1,0,0
2035,728,1,0,0
2035,729,1,0,0
2035,730,1,0,0
2035,731,1,0,0
2035,732,1,0,0
2035,733,1,0,0
2035,734,1,0,0
2035,735,1,0,0
2035,736,1,0,0
2035,737,1,0,0
2035,738,1,0,0
2035,739,1,0,0
2035,740,1,0,0
2035,741,1,0,0
2035,742,1,0,0
2035,743,1,0,0
2035,744,1,0,0
2035,745,1,0,0
2035,746,1,0,0
2035,747,1,0,0
2035,748,1,0,0
2035,749,1,0,0
2035,750,1,0,0
2035,751,1,0,0
2035,752,1,0,0
2035,753,1,0,0
2035,754,1,0,0
2035,755,1,0,0
2035,756,1,0,0
2035,757,1,0,0
2035,758,1,0,0
2035,759,1,0,0
2035,760,1,0,0
2035,761,1,0,0
2035,762,1,0,0
2035,763,1,0,0
2035,764,1,0,0
2035,765,1,0,0
2035,766,1,0,0
2035,767,1,0,0
2035,768,1,0,0
2035,769,1,0,0
2035,770,1,0,0
2035,771,1,0,0
2035,772,1,0,0
2035,773,1,0,0
2035,774,1,0,0
2035,775,1,0,0
2035,776,1,0,0
2035,777,1,0,0
2035,778,1,0,0
2035,779,1,0,0
2035,780,1,0,0
2035,781,1,0,0
2035,782,1,0,0
2035,783,1,0,0
2035,784,1,0,0
2035,785,1,0,0
2035,786,1,0,0
2035,787,1,0,0
2035,788,1,0,0
2035,789,1,0,0
2035,790,1,0,0
2035,791,1,0,0
2035,792,1,0,0
2035,793,1,0,0
2035,794,1,0,0
2035,795,1,0,0
2035,796,1,0,0
2035,797,1,0,0
2035,798,1,0,0
2035,799,1,0,0
2035,800,1,0,0
2035,801,1,0,0
2035,802,1,0,0
2035,803,1,0,0
2035,804,1,0,0
2035,805,1,0,0
2035,806,1,0,0
2035,807,1,0,0
2035,818,1,0,0
2035,819,1,0,0
2035,820,1,0,0
2035,821,1,0,0
2035,822,1,0,0
2035,823,1,0,0
2035,824,1,0,0
2035,825,1,0,0
2035,826,1,0,0
2035,827,1,0,0
2035,828,1,0,0
2035,829,1,0,0
2035,830,1,0,0
2035,831,1,0,0
2035,832,1,0,0
2035,833,1,0,0
2035,834,1,0,0
2035,835,1,0,0
2035,836,1,0,0
2035,837,1,0,0
2035,838,1,0,0
2035,839,1,0,0
2035,840,1,0,0
2035,841,1,0,0
2035,842,1,0,0
2035,843,1,0,0
2035,844,1,0,0
2035,845,1,0,0
2035,846,1,0,0
2035,847,1,0,0
2035,848,1,0,0
2035,849,1,0,0
2035,850,1,0,0
2035,851,1,0,0
2035,852,1,0,0
2035,853,1,0,0
2035,854,1,0,0
2035,855,1,0,0
2035,856,1,0,0
2035,857,1,0,0
2035,858,1,0,0
2035,859,1,0,0
2035,860,1,0,0
2035,861,1,0,0
2035,862,1,0,0
2035,863,1,0,0
2035,864,1,0,0
2035,865,1,0,0
2035,866,1,0,0
2035,867,1,0,0
2035,868,1,0,0
2035,869,1,0,0
2035,870,1,0,0
2035,871,1,0,0
2035,872,1,0,0
2035,873,1,0,0
2035,874,1,0,0
2035,875,1,0,0
2035,876,1,0,0
2035,877,1,0,0
2035,878,1,0,0
2035,879,1,0,0
2035,880,1,0,0
2035,881,1,0,0
2035,882,1,0,0
2035,883,1,0,0
2035,884,1,0,0
2035,885,1,0,0
2035,886,1,0,0
2035,887,1,0,0
2035,888,1,0,0
2035,889,1,0,0
2035,890,1,0,0
2035,891,1,0,0
2035,892,1,0,0
2035,893,1,0,0
2035,894,1,0,0
2035,917,1,0,0
2035,966,1,0,0
2035,967,1,0,0
2035,968,1,0,0
2035,969,1,0,0
2035,970,1,0,0
2035,971,1,0,0
2035,972,1,0,0
2035,973,1,0,0
2035,974,1,0,0
2035,975,1,0,0
2035,976,1,0,0
2035,977,1,0,0
2035,978,1,0,0
2035,979,1,0,0
2035,980,1,0,0
2035,981,1,0,0
2035,982,1,0,0
2035,983,1,0,0
2035,984,1,0,0
2035,985,1,0,0
2035,986,1,0,0
2035,987,1,0,0
2035,988,1,0,0
2035,989,1,0,0
2035,990,1,0,0
2035,991,1,0,0
2035,992,1,0,0
2035,993,1,0,0
2035,994,1,0,0
2035,995,1,0,0
2035,996,1,0,0
2035,997,1,0,0
2035,998,1,0,0
2035,999,1,0,0
2035,1000,1,0,0
2035,1001,1,0,0
2035,1002,1,0,0
2035,1003,1,0,0
2035,1004,1,0,0
2035,1005,1,0,0
2035,1006,1,0,0
2035,1007,1,0,0
2035,1008,1,0,0
2035,1009,1,0,0
2035,1010,1,0,0
2035,1011,1,0,0
2035,1012,1,0,0
2035,1013,1,0,0
2035,1014,1,0,0
2035,1015,1,0,0
2035,1016,1,0,0
2035,1017,1,0,0
2035,1018,1,0,0
2035,1019,1,0,0
2035,1020,1,0,0
2035,1021,1,0,0
2035,1022,1,0,0
2035,1023,1,0,0
2035,1024,1,0,0
2035,1025,1,0,0
2035,1026,1,0,0
2035,1027,1,0,0
2035,1028,1,0,0
2035,1029,1,0,0
2035,1030,1,0,0
2035,1070,0,1,0
2035,1071,0,1,0
2035,1074,0,1,0
2035,1076,0,1,0
2035,1077,0,1,0
2035,1079,1,0,0
2035,1080,1,0,0
2035,1081,1,0,0
2035,1082,1,0,0
2035,1083,1,0,0
2035,1084,1,0,0
2035,1085,1,0,0
2035,1086,1,0,0
2035,1087,1,0,0
2035,1088,1,0,0
2035,1089,1,0,0
2035,1090,1,0,0
2035,1093,1,0,0
2035,1094,1,0,0
2035,1095,1,0,0
2035,1205,0,1,0
2035,1207,0,1,0
2035,1212,0,1,0
2035,1213,0,1,0
2035,1236,1,0,0
2035,1237,1,0,0
2035,1238,1,0,0
2035,1239,1,0,0
2035,1240,1,0,0
2035,1241,1,0,0
2035,1242,1,0,0
2035,1243,1,0,0
2035,1244,1,0,0
2035,1245,1,0,0
2035,1246,1,0,0
2035,1247,1,0,0
2035,1248,1,0,0
2035,1249,1,0,0
2035,1853,1,0,0
2035,1900,1,0,0
2035,2024,1,0,0
2035,2025,1,0,0
2035,2026,1,0,0
2035,2027,1,0,0
2035,2028,1,0,0
2035,2029,1,0,0
2035,2030,1,0,0
2035,2031,1,0,0
2035,2032,1,0,0
2035,2090,1,0,0
2035,2091,1,0,0
2035,2092,1,0,0
2035,2093,1,0,1
2035,2094,1,0,0
2035,2095,1,0,1
2035,2096,1,0,1
2035,2097,1,0,0
2035,2098,1,0,0
2035,2099,1,0,0
2035,2100,1,0,0
2035,2101,1,0,0
2035,2102,1,0,0
2035,2103,1,0,0
2035,2104,1,0,0
2035,2105,1,0,0
2035,2106,1,0,0
2035,2107,1,0,0
2035,2108,1,0,0
2035,2109,1,0,0
2035,2110,1,0,0
2035,2111,1,0,0
2035,2112,1,0,0
2035,2113,1,0,0
2035,2114,1,0,0
2035,2115,1,0,0
2035,2116,1,0,0
2035,2117,1,0,0
2035,2118,1,0,0
2035,2119,1,0,0
2035,2120,1,0,0
2035,2121,1,0,0
2035,2122,1,0,0
2035,2123,1,0,0
2035,2124,1,0,0
2035,2125,1,0,0
2035,2126,1,0,0
2035,2127,1,0,0
2035,2128,1,0,0
2035,2129,1,0,0
2035,2130,1,0,0
2035,2131,1,0,0
2035,2132,1,0,0
2035,2133,1,0,0
2035,2134,1,0,0
2035,2135,1,0,0
2035,2136,1,0,0
2035,2137,1,0,0
2035,2138,1,0,0
2035,2139,1,0,0
2035,2140,1,0,0
2035,2141,1,0,0
2035,2142,1,0,0
2035,2143,1,0,0
2035,2144,1,0,0
2035,2145,1,0,0
2035,2146,1,0,0
2035,2147,1,0,0
2035,2148,1,0,0
2035,2149,1,0,0
2035,2150,1,0,0
2035,2151,1,0,0
2035,2152,1,0,0
2035,2153,1,0,0
2035,2154,1,0,0
2035,2155,1,0,0
2035,2156,1,0,0
2035,2157,1,0,0
2035,2158,1,0,0
2035,2159,1,0,0
2035,2160,1,0,0
2035,2161,1,0,0
2035,2162,1,0,0
2035,2163,1,0,0
2035,2164,1,0,0
2035,2165,1,0,0
2035,2166,1,0,0
2035,2167,1,0,0
2035,2168,1,0,0
2035,2169,1,0,0
2035,2170,1,0,0
2035,2171,1,0,0
2035,2172,1,0,0
2035,2173,1,0,0
2035,2174,1,0,0
2035,2175,1,0,0
2035,2176,1,0,0
2035,2177,1,0,0
2035,2178,1,0,0
2035,2179,1,0,0
2035,2180,1,0,0
2035,2181,1,0,0
2035,2182,1,0,0
2035,2183,1,0,0
2035,2184,1,0,0
2035,2185,1,0,0
2035,2186,1,0,0
2035,2187,1,0,0
2035,2188,1,0,0
2035,2189,1,0,0
2035,2190,1,0,0
2035,2191,1,0,0
2035,2192,1,0,0
2035,2193,1,0,0
2035,2194,1,0,0
2035,2195,1,0,0
2035,2196,1,0,0
2035,2197,1,0,0
2035,2198,1,0,0
2035,2199,1,0,0
2035,2200,1,0,0
2035,2201,1,0,0
2035,2202,1,0,0
2035,2203,1,0,0
2035,2204,1,0,0
2035,2205,1,0,0
2035,2206,1,0,0
2035,2207,1,0,0
2035,2208,1,0,0
2035,2209,1,0,0
2035,2210,1,0,0
2035,2211,1,0,0
2035,2212,1,0,0
2035,2213,1,0,0
2035,2214,1,0,0
2035,2215,1,0,0
2035,2216,1,0,0
2035,2217,1,0,0
2035,2218,1,0,0
2035,2219,1,0,0
2035,2220,1,0,0
2035,2221,1,0,0
2035,2222,1,0,0
2035,2223,1,0,0
2035,2224,1,0,0
2035,2225,1,0,0
2035,2226,1,0,0
2035,2227,1,0,0
2035,2228,1,0,0
2035,2229,1,0,0
2035,2230,1,0,0
2035,2231,1,0,0
2035,2232,1,0,0
2035,2233,1,0,0
2035,2234,1,0,0
2035,2235,1,0,0
2035,2236,1,0,0
2035,2237,1,0,0
2035,2238,1,0,0
2035,2239,1,0,0
2035,2240,1,0,0
2035,2241,1,0,0
2035,2242,1,0,0
2035,2243,1,0,0
2035,2244,1,0,0
2035,2245,1,0,0
2035,2246,1,0,0
2035,2247,1,0,0
2035,2248,1,0,0
2035,2249,1,0,0
2035,2250,1,0,0
2035,2251,1,0,0
2035,2252,1,0,0
2035,2253,1,0,0
2035,2254,1,0,0
2035,2255,1,0,0
2035,2256,1,0,0
2035,2257,1,0,0
2035,2258,1,0,0
2035,2259,1,0,0
2035,2260,1,0,0
2035,2261,1,0,0
2035,2262,1,0,0
2035,2263,1,0,0
2035,2264,1,0,0
2035,2265,1,0,0
2035,2266,1,0,0
